Time,J1_Vel (rad/s),J1_Torque (Nm),J1_Reaction (N)_x,J1_Reaction (N)_y,J1_Reaction (N)_z,J2_Pos_x,J2_Pos_y,J2_Pos_z,J2_Vel_x,J2_Vel_y,J2_Vel_z,J2_Reaction (N)_x,J2_Reaction (N)_y,J2_Reaction (N)_z,J3_Pos_x,J3_Pos_y,J3_Pos_z,J3_Vel_x,J3_Vel_y,J3_Vel_z,J3_Reaction (N)_x,J3_Reaction (N)_y,J3_Reaction (N)_z,J4_Reaction (N)_x,J4_Reaction (N)_y,J4_Reaction (N)_z
0.10400000000000008,-0.284394372939973,23.78794372939973,-62.662521924280604,-43.350383000782685,44.89915197700793,0.5893246495977238,0.5846871473230196,0.1,0.020908398209139603,0.1501177082422793,0.0,-68.28641536503984,6.036573320992609,35.089151510113815,1.0439911519837912,0.7927216915891588,0.1,-0.06530108444429084,0.3385314358220763,0.0,-68.28641536503984,6.036573320992609,35.089151510113815,-73.59871063172554,-19.72503874706027,44.899151977007875
0.10600000000000008,-0.189057821287354,22.834578212873538,-60.09248473318699,-41.34041490783012,45.30994729361948,0.5893156138546508,0.5849668728627684,0.1,-0.004582816685795528,0.1398217610454105,0.0,-65.39097268051842,6.087729994347477,35.49994682672537,1.0438306718861408,0.793332085944586,0.1,-0.08036512266297893,0.305128621483072,0.0,-65.39097268051842,6.087729994347477,35.49994682672537,-70.50910099603814,-18.670921318733917,45.30994729361942
0.10800000000000008,-0.0985795129808907,21.929795129808905,-57.65684931632747,-39.423641976623315,45.67812170751061,0.5892575929309327,0.5852285698396372,0.1,-0.029057488215504246,0.13082384769458993,0.0,-62.63084458172961,6.1210989824407065,35.8681212406165,1.0436403822427298,0.7938820643640065,0.1,-0.09523756395632982,0.2749435878433475,0.0,-62.63084458172961,6.1210989824407065,35.8681212406165,-67.57347085821311,-17.673761794278278,45.67812170751053
0.11000000000000008,-0.012611357940189805,21.070113579401898,-55.34591118545273,-37.59749158714964,46.00738563800509,0.589152466284707,0.5854746047069779,0.1,-0.05259758001450824,0.12300163761467461,0.0,-59.99952895497009,6.1368606798320045,36.19738517111097,1.0434206307470497,0.7943775361273244,0.1,-0.1099442401909704,0.24770434944014363,0.0,-59.99952895497009,6.1368606798320045,36.19738517111097,-64.78253446921028,-16.732139323451538,46.00738563800506
0.11200000000000009,0.06916754062743463,20.252324593725653,-53.15059486032842,-35.85907689986143,46.301231596112444,0.5890019684671501,0.585707110129232,0.1,-0.07527472354311625,0.11623932524140437,0.0,-57.49083432452636,6.135573017048031,36.49123112921833,1.0431717294754055,0.7948238913441895,0.1,-0.12450162021115545,0.22315263829550896,0.0,-57.49083432452636,6.135573017048031,36.49123112921833,-62.12739624071754,-15.844423828774039,46.30123159611247
0.11400000000000009,0.1470490457461825,19.473509542538174,-51.06263607899647,-34.20519213725855,46.562618083916945,0.5888077083978385,0.585928001223937,0.1,-0.09715103370239368,0.11042907071414271,0.0,-55.098710280465475,6.118058341121602,36.75261761702283,1.0428939696632609,0.7952260359256285,0.1,-0.13891899022827453,0.20104748118591886,0.0,-55.098710280465475,6.118058341121602,36.75261761702283,-59.59972975285961,-15.008670356460852,46.56261808391689
0.11600000000000009,0.22129834113647065,18.731016588635292,-49.07452332186005,-32.63244884705546,46.79408417461587,0.5885711857696874,0.5861389919701971,0.1,-0.118280526875859,0.10547110602583876,0.0,-52.817304148510786,6.085307391221921,36.98408370772174,1.0425876327705583,0.7955884270439284,0.1,-0.1532002796870979,0.18116547157008733,0.0,-52.817304148510786,6.085307391221921,36.98408370772174,-57.19177768754759,-14.222732577167102,46.79408417461582
0.11800000000000009,0.2921563129946842,18.022436870053156,-47.179435647976945,-31.13737576024981,46.997840642354056,0.5882938049856571,0.5863416113009822,0.1,-0.1387103398760199,0.10127359666329193,0.0,-50.64099639906241,6.038408319734499,37.187840175459925,1.0422529986240687,0.79591510798213,0.1,-0.16734549653075045,0.16330048856779875,0.0,-50.64099639906241,6.038408319734499,37.187840175459925,-54.896335722605926,-13.484348020113202,46.99784064235398
0.12000000000000009,0.3598418688708228,17.34558131129177,-45.37118002552187,-29.71649064985516,47.17584214042979,0.5879768869839922,0.5865372185636859,0.1,-0.15848177247032705,0.09775234258626739,0.0,-48.56442054085532,5.9784953252393365,37.36584167353567,1.0418903512712707,0.7962097416531972,0.1,-0.1813518486097936,0.14726305260213018,0.0,-48.56442054085532,5.9784953252393365,37.36584167353567,-52.70672597669181,-12.791201283271455,47.17584214042983
0.1220000000000001,0.4245541305640061,16.69845869435994,-43.6441295841813,-28.366350450665124,47.32984864401229,0.587621679265945,0.5867270181601736,0.1,-0.17763117476605605,0.09483038228489066,0.0,-46.582473056658664,5.9067141784170545,37.51984817711816,1.0414999830518232,0.7964756423569823,0.1,-0.1952146152415804,0.13287946207414617,0.0,-46.582473056658664,5.9067141784170545,37.51984817711816,-50.616763339740295,-12.14097006253963,47.32984864401227
0.1240000000000001,0.4864744321169795,16.079255678830204,-41.99297841192875,-27.083440437418858,47.4623720202474,0.5872293644079193,0.5869120732934592,0.1,-0.19619069527777777,0.09243755821732257,0.0,-44.690498339839955,5.8245800096607,37.652371553353284,1.0410821972808584,0.7967158056082302,0.1,-0.208927824531372,0.11999084399843321,0.0,-44.690498339839955,5.8245800096607,37.652371553353284,-48.620494423133685,-11.531283704859458,47.462372020247386
0.12600000000000008,0.5457622748661464,15.486377251338535,-40.41316221504337,-25.864408670963552,47.57538183888594,0.5868010688288182,0.5870933234743227,0.1,-0.2141881444478352,0.09051240933426775,0.0,-42.88405259179597,5.733436633644775,37.765381371991815,1.040637308507122,0.7969329468886268,0.1,-0.22248545134924372,0.10845763103416237,0.0,-42.88405259179597,5.733436633644775,37.765381371991815,-46.712679141911515,-10.959786654075451,47.57538183888593
0.12800000000000009,0.6025611493796436,14.918388506203563,-38.90074645547319,-24.70617265305094,47.66993802127979,0.5863378691260204,0.5872715983602004,0.1,-0.23164820287708784,0.08900034555559297,0.0,-41.15882120821164,5.63424575398775,37.85993755438568,1.0401656423914245,0.7971295317650757,0.1,-0.23588159400711142,0.09815525544500614,0.0,-41.15882120821164,5.63424575398775,37.85993755438568,-44.8887264896568,-10.424263815356731,47.669938021279776
0.1300000000000001,0.6570054689007918,14.373945310992081,-37.46455709384992,-23.773566228233197,70.48551385632891,0.5858407960454126,0.5874476264037098,0.1,-0.24859359911863682,0.0878510575037091,0.0,-39.60849309819936,5.389009488924183,60.675513389434784,1.0396675361689116,0.7973077940127109,0.1,-0.24911017282079756,0.08896815829494609,0.0,-39.60849309819936,5.389009488924183,60.675513389434784,-43.211479523667975,-10.076880808323205,70.48551385640718
0.1320000000000001,0.709607966677176,13.84792033322824,-35.94639630821832,-23.621036303201283,65.44371824742848,0.5853122131923179,0.5876185384690996,0.1,-0.26435786359103264,0.0852657724668942,0.0,-38.827469566379655,4.801560133531408,55.63371778053435,1.0391463813701947,0.7974626420181259,0.1,-0.2606439785558129,0.07723367674840083,0.0,-38.827469566379655,4.801560133531408,55.63371778053435,-41.713193067541646,-10.49315432441334,65.44371824735838
0.1340000000000001,0.7563895280357383,13.380104719642617,-34.653406018110395,-22.968378742395466,61.572144960943085,0.5847552665968003,0.5877852238352459,0.1,-0.2785488579627229,0.083126215886024,0.0,-37.68683246473664,4.559664410342293,51.76214449404897,1.038604127658006,0.7975975478618541,0.1,-0.2712029726288909,0.06723619747212456,0.0,-37.68683246473664,4.559664410342293,51.76214449404897,-40.26189065761922,-10.362679739429193,61.5721449609296
0.1360000000000001,0.7997678661903599,12.9463213380964,-33.49349011104837,-22.04846361318318,58.94929972584316,0.5841714687557571,0.5879488052946895,0.1,-0.29198352573175174,0.08154835526282024,0.0,-36.35208506401372,4.501123116810714,49.13929925894905,1.0380412803401666,0.7977158049212578,0.1,-0.28150939571229283,0.05888563220864397,0.0,-36.35208506401372,4.501123116810714,49.13929925894905,-38.84894978784796,-9.935176288826543,58.94929972576626
0.1380000000000001,0.8411979453127135,12.532020546872864,-32.40880351536446,-21.004527807318237,57.13449569176669,0.583561425008871,0.5881103757978847,0.1,-0.3051155731931851,0.08051671143817704,0.0,-34.92837913198719,4.529605888542946,47.32449522487257,1.0374576284685184,0.797820262271838,0.1,-0.29192143226175354,0.05195930493062964,0.0,-34.92837913198719,4.529605888542946,47.32449522487257,-37.46765965074166,-9.364572280853354,57.134495691774106
0.1400000000000001,0.8814808725003809,12.12919127499619,-31.366663195017775,-19.920561728093062,55.82071913979621,0.582925279300289,0.588270924337001,0.1,-0.3181757659833249,0.0799789732780892,0.0,-33.47825317622841,4.5896315839147555,46.01071867290209,1.0368526437946717,0.7979133526838981,0.1,-0.30259775496778596,0.046248752062338284,0.0,-33.47825317622841,4.5896315839147555,46.01071867290209,-36.115058586092786,-8.740645449526488,55.820719139780856
0.1420000000000001,0.921032217905508,11.73367782094492,-30.349114195972014,-18.846465641601107,54.8051217181287,0.5822629721949284,0.5884313037763153,0.1,-0.3312658186394047,0.07986690285704978,0.0,-32.039896916052655,4.649340624275663,44.995121251234586,1.0362257061342521,0.7979971316069392,0.1,-0.31358432768072353,0.041565152715735076,0.0,-32.039896916052655,4.649340624275663,44.995121251234586,-34.790594066322356,-8.116191482503504,54.80512171822377
0.1440000000000001,0.9600368130937914,11.343631869062085,-29.347022481703206,-17.811731740469774,53.96011862677767,0.5815743912753328,0.5885922214488131,0.1,-0.3444122167499878,0.08010767153156556,0.0,-30.636937106066576,4.690990829828077,44.150118159883554,1.0355762299573819,0.7980733195777823,0.1,-0.32486379885958533,0.0377409962332349,0.0,-30.636937106066576,4.690990829828077,44.150118159883554,-33.495176858451245,-7.521877648490279,53.96011862680273
0.1460000000000001,0.998541553234868,10.958584467651319,-28.356607393924154,-16.833084697984702,53.20973002688527,0.580859457611255,0.5887542421242109,0.1,-0.35759818958458284,0.08063001310184653,0.0,-29.283800597338754,4.705558676551581,43.39972955999114,1.0349037329471422,0.798143344120253,0.1,-0.33638452290242044,0.034629797120684584,0.0,-29.283800597338754,4.705558676551581,43.39972955999114,-32.2304976044547,-6.974592999673939,53.20973002686995
0.1480000000000001,1.0365133313106971,10.578866686893027,-27.377313113785398,-15.918973793761392,52.51180900858833,0.5801181727950733,0.5889177976181561,0.1,-0.3707834339790427,0.08136752082683849,0.0,-27.988813657267453,4.689519194691834,42.701808541694206,1.0342078692920502,0.7982083791914399,0.1,-0.3480781975992089,0.032104845845926,0.0,-27.988813657267453,4.689519194691834,42.701808541694206,-30.998542929072403,-6.4823866168779745,52.511809008578254
0.1500000000000001,1.0738763329464678,10.20523667053532,-26.410447906036058,-15.072392210367559,51.845398382928806,0.5793506409660503,0.5890831997697935,0.1,-0.38391662530714693,0.08226031367377812,0.0,-26.75613090539396,4.6428141673172085,42.03539791603469,1.033488441047049,0.7982693812866204,0.1,-0.3598708337555008,0.030057520940107732,0.0,-26.75613090539396,4.6428141673172085,42.03539791603469,-29.80126864456637,-6.047574118239331,51.84539838294545
0.1520000000000001,1.1105363429655284,9.838636570344715,-25.45829169804911,-14.292758045610555,51.20210908590286,0.5785570748384393,0.589250654836317,0.1,-0.39694341992521115,0.08325573073828378,0.0,-25.587029054759306,4.567506734040321,41.392108619008745,1.0327453958363906,0.7983271218742457,0.1,-0.37168958764291027,0.028395440407371852,0.0,-25.587029054759306,4.567506734040321,41.392108619008745,-28.640394690290577,-5.6688041699873315,51.20210908590157
0.1540000000000001,1.1463964173125332,9.480035826874667,-24.523508230474906,-13.577223403720975,50.58046553953001,0.5777377916801953,0.589420278100335,0.1,-0.40981148338067946,0.0843084265388116,0.0,-24.480824307087683,4.466864170954957,40.77046507263587,1.0319788163067356,0.7983822161326737,0.1,-0.38346688877073426,0.02704060177763251,0.0,-24.480824307087683,4.466864170954957,40.77046507263587,-27.51729107484032,-5.342484739086252,50.580465539534956
0.1560000000000001,1.1813666036846198,9.130333963153802,-23.60876534856549,-12.9216022909672,49.98234653398344,0.576893203306251,0.589592107939665,0.1,-0.42247348587070477,0.08538009358510194,0.0,-23.435542043267965,4.344728490610179,40.17234606708933,1.0311889049872713,0.7984351481257088,0.1,-0.39514273871322914,0.02592759305498521,0.0,-23.435542043267965,4.344728490610179,40.17234606708933,-26.432928887869892,-5.063780944945748,49.982346533984455
0.1580000000000001,1.2153695046575863,8.790304953424137,-22.71650137058922,-12.321026266960699,49.410852987556034,0.576023802898079,0.5897661189051344,0.1,-0.4348886911361719,0.08643895986536537,0.0,-22.44840850899535,4.205091067612806,39.60085252066192,1.0303759670542985,0.7984862926463417,0.1,-0.40666576064668,0.025001920422160193,0.0,-22.44840850899535,4.205091067612806,39.60085252066192,-25.38787548114219,-4.827307877605555,49.41085298755917
0.16000000000000011,1.2483429570474183,8.460570429525816,-21.848794384204858,-11.77039828274652,48.86911400624513,0.575130150576614,0.5899422335548534,0.1,-0.44702358119188224,0.08745916240618694,0.0,-21.516207894302,4.05181559168294,39.059113539351,1.0295403926831832,0.7985359340077895,0.1,-0.417993406905622,0.02421847729838439,0.0,-21.516207894302,4.05181559168294,39.059113539351,-24.382317729527244,-4.6275991522718085,48.86911400624385
0.16200000000000012,1.2802407606019095,8.141592393980904,-21.007302995413568,-11.264695482326893,48.35968749235974,0.5742128590108024,0.5901203329351821,0.1,-0.4588518393841836,0.0884200675023416,0.0,-20.635535855874235,3.8884690376784015,38.549687025465616,1.0286826400803808,0.7985842820836365,0.1,-0.42909161970067267,0.023540165824397052,0.0,-20.635535855874235,3.8884690376784015,38.549687025465616,-23.41610150866601,-4.459409555821975,48.35968749236247
0.16400000000000012,1.3110321437832047,7.833678562167952,-20.193255149029678,-10.799159987205634,47.88432130807564,0.5732725798713012,0.5903002656966523,0.1,-0.47035392824397254,0.08930558635350844,0.0,-19.802973728791063,3.7182301129875306,38.07432084118152,1.0278032198585576,0.7986314859032624,0.1,-0.4399341599203107,0.022936672703861474,0.0,-19.802973728791063,3.7182301129875306,38.07432084118152,-22.488779001526993,-4.317896358594798,47.88432130807643
0.16600000000000012,1.340700467957167,7.536995320428328,-19.407467713512027,-10.36940828828209,47.44392070228389,0.5723099915964166,0.5904818558984406,0.1,-0.481516433447458,0.09010351851123481,0.0,-19.01520297432125,3.5438517621911476,37.633920235389766,1.0269026811092568,0.798677645100534,0.1,-0.4505017583816185,0.02238339503236364,0.0,-19.01520297432125,3.5438517621911476,37.633920235389766,-21.59965816158665,-4.198713922467695,47.44392070228522
0.16800000000000012,1.3692415272169511,7.251584727830487,-18.650384239890535,-9.971483154555347,47.03862363100665,0.5713257886953311,0.5906649095957018,0.1,-0.4923312949946356,0.0908049432451352,0.0,-18.26907558230548,3.3676599252428225,37.228623164112534,1.0259815993119838,0.7987228194970426,0.1,-0.460781197403869,0.021860507525452627,0.0,-18.26907558230548,3.3676599252428225,37.228623164112534,-20.747850695563578,-4.098048329600817,47.038623631006764
0.17000000000000012,1.3966616904113272,6.977383095886728,-17.922121976227807,-9.601866389423016,46.66792366159075,0.5703206726484717,0.5908492203264976,0.1,-0.5027950082794603,0.0914036698314185,0.0,-17.561652842708373,3.191575282282602,36.85792319469662,1.0250405660738644,0.7987670370791736,0.1,-0.4707643951319252,0.021352159940264778,0.0,-17.561652842708373,3.191575282282602,36.85792319469662,-19.932316399978262,-4.012612269117657,46.667923661590464
0.17200000000000013,1.4229760485004062,6.714239514995938,-17.222522036346106,-9.257466158474283,46.33080530940413,0.5692953443574261,0.5910345736243441,0.1,-0.5129078488442695,0.09189575122688068,0.0,-16.89022206569888,3.0171483539895414,36.52080484251,1.0240801806023119,0.7988103006034897,0.1,-0.4804475385365312,0.02084579210800501,0.0,-16.89022206569888,3.0171483539895414,36.52080484251,-19.151902714032687,-3.9396151334809986,46.33080530940425
0.17400000000000013,1.4482066689281239,6.461933310718759,-16.55119873512976,-8.935588896853504,46.025872785496176,0.5682504980316536,0.5912207506826093,0.1,-0.5226731534449787,0.09227906108927655,0.0,-16.252298464593146,2.8456011775158054,36.21587231860205,1.0231010427599587,0.7988525930391326,0.1,-0.4898302917252609,0.02033155354850602,0.0,-16.252298464593146,2.8456011775158054,36.21587231860205,-18.40537904484407,-3.876719066291454,46.02587278549622
0.17600000000000013,1.4723810147032288,6.22018985296771,-15.907585647632853,-8.633902890252592,45.75146312015067,0.5671868163642134,0.591407531291287,0.1,-0.5320966749857554,0.0925529311776691,0.0,-15.645617506549758,2.677870956289599,35.94146265325655,1.0221037475251629,0.798893882030568,0.1,-0.4989150925842868,0.019801814859141453,0.0,-15.645617506549758,2.677870956289599,35.94146265325655,-17.691465869790303,-3.8219884396908603,45.75146312015066
0.17800000000000013,1.4955305553358316,5.988694446641684,-15.290977046520464,-8.350398400984844,45.50574054267736,0.5661049668344114,0.5915946961574059,0.1,-0.5411860185079878,0.09271784441713558,0.0,-15.068121540532253,2.514652701709184,35.69574007578324,1.021088880673914,0.7989341235398701,0.1,-0.5077065415142678,0.019250758739292856,0.0,-15.068121540532253,2.514652701709184,35.69574007578324,-17.008858895216612,-3.7738377780447667,45.50574054267753
0.18000000000000013,1.517689576338887,5.7671042366111305,-14.70056412710199,-8.083347559119908,45.286772288300995,0.565005598974656,0.5917820287092276,0.1,-0.549950158560332,0.09277517801359848,0.0,-14.517943371993752,2.35643905686499,35.476771821406864,1.020057015503497,0.7989732648054853,0.1,-0.5162108800160491,0.01867403945431939,0.0,-14.517943371993752,2.35643905686499,35.476771821406864,-16.356248704471078,-3.730981336600589,45.28677228830152
0.18200000000000013,1.5388941809644765,5.5550581903552345,-14.135465928762638,-7.831266041524464,45.09258765249638,0.5638893424467804,0.5919693164726236,0.1,-0.5583990339821172,0.09272699069658005,0.0,-13.993388604649665,2.203556317196468,35.28258718560226,1.0190087104300964,0.7990112467342667,0.1,-0.5244355532302908,0.018068500627680062,0.0,-13.993388604649665,2.203556317196468,35.28258718560226,-15.732336400465073,-3.6923862499655424,45.09258765249564
0.18400000000000014,1.55918147008328,5.3521852991672,-13.59475517588988,-7.5928777147201965,44.92122277533565,0.5627568057859775,0.592156352096394,0.1,-0.5665432136574016,0.0925758482513302,0.0,-13.49291795029633,2.0561962258228994,35.111222308441526,1.0179445073082938,0.7990480058256606,0.1,-0.5323888485435541,0.017431942381303314,0.0,-13.49291795029633,2.0561962258228994,35.111222308441526,-15.135845766924868,-3.6572302638649763,44.921222775334925
0.18600000000000014,1.5785888820203464,5.158111179796535,-13.077479444634648,-7.367082833346106,44.770753737624425,0.5616085756858381,0.5923429340922985,0.1,-0.5743936255772901,0.09232468182981127,0.0,-13.015130264248047,1.9144434915828965,34.9607532707303,1.0168649303379325,0.7990834757112235,0.1,-0.5400796015156664,0.01676292995758405,0.0,-13.015130264248047,1.9144434915828965,34.9607532707303,-14.565532458099344,-3.624864454068082,44.7707537376286
0.18800000000000014,1.5971536725377178,4.972463274622822,-12.58267815473634,-7.152929994688666,44.63932035485607,0.5604452167140557,0.5925288673454917,0.1,-0.5819613411670324,0.09197667399667521,0.0,-12.55874675240015,1.7782992098925798,34.829319887961944,1.0157704854415095,0.7991175883790272,0.1,-0.5475169602721798,0.016060637009575413,0.0,-12.55874675240015,1.7782992098925798,34.829319887961944,-14.020190692570953,-3.5947809388785625,44.63932035485547
0.19000000000000014,1.614912515139721,4.794874848602788,-12.10939591810882,-6.949591796955314,44.52514272808866,0.5592672713641405,0.5927139634420255,0.1,-0.5892574069912435,0.09153516799832966,0.0,-12.122596581071376,1.6477005016083637,34.715142261194536,1.0146616600122638,0.7991502751408204,0.1,-0.5547101998635614,0.015324717714922692,0.0,-12.122596581071376,1.6477005016083637,34.715142261194536,-13.498657882311907,-3.5665853448466818,44.525142728088056
0.19200000000000014,1.6319012028574162,4.624987971425835,-11.656692769720129,-6.756343994014662,44.42653224913795,0.5580752603632835,0.5928980408521529,0.1,-0.59629271643336,0.09100359629133206,0.0,-11.705603976182893,1.5225367538490433,34.61653178224382,1.013538922948852,0.7991814673898641,0.1,-0.5616685787247269,0.014555202742089587,0.0,-11.705603976182893,1.5225367538490433,34.61653178224382,-12.999817579272207,-3.5399736437919884,44.42653224913781
0.19400000000000014,1.6481544342187258,4.462455657812743,-11.223651776044406,-6.572547851993292,44.34189841228181,0.5568696831699822,0.5930809250012757,0.1,-0.6030779146075109,0.09038542489888499,0.0,-11.306776803328159,1.4026628710268465,34.53189794538769,1.0124027249066758,0.7992110971889395,0.1,-0.5684012301409929,0.013752414870662338,0.0,-11.306776803328159,1.4026628710268465,34.53189794538769,-12.52260107259494,-3.5147129090787876,44.341898412282646
0.19600000000000015,1.6637056679414544,4.306943320585457,-10.809384473181,-6.397635371812756,44.26975248247868,0.5556510186070331,0.5932624482545052,0.1,-0.6096233305040489,0.08968411066257281,0.0,-10.92519656081736,1.287909940267864,34.45975201558456,1.011253498708459,0.799239097720968,0.1,-0.5749170824511982,0.012916900744107646,0.0,-10.92519656081736,1.287909940267864,34.45975201558456,-12.065987922362197,-3.4906255166001525,44.26975248247801
0.19800000000000015,1.678587032806082,4.158129671939179,-10.413034537245228,-6.231097030810183,44.20870881880569,0.5544197255859666,0.5934424498358191,0.1,-0.6159389311291564,0.08890306890997042,0.0,-10.560009682736043,1.1780936938256423,34.39870835191156,1.0100916598675673,0.7992654036287927,0.1,-0.5812248025379643,0.012049375818190822,0.0,-10.560009682736043,1.1780936938256423,34.39870835191156,-11.629005671997149,-3.4675763238697908,44.20870881880751
